part_id,failure_year,part_year,diameter,length,material,has_failed
RS109179,2018,1985,150,2.53425894,HDPE,0
RS106165,2018,1978,125,2.781133594,HDPE,0
RS103088,2018,1987,125,152.0908424,GI,0
RS104034,2018,1971,300,0.591673149,CU,0
RS10711,2018,1963,100,67.22816305,HDPE,0
RS104285,2018,1971,150,12.19379884,CU,0
RS103996,2018,1958,80,157.1584862,HDPE,0
RS109643,2018,1990,125,48.05075074,GI,0
RS10583,2018,1959,80,25.16608843,CU,0
RS106020,2018,1957,200,185.32960409999998,CU,0
RS10874,2018,1984,150,3.916455285,GI,0
RS103540,2018,1963,125,79.88339863,HDPE,0
RS106832,2018,1998,225,24.10647965,GI,0
RS103091,2018,1983,125,37.82972848,HDPE,0
RS103036,2018,1962,125,3.6302131,CU,0
RS103959,2018,1899,100,4.0870633860000005,CU,0
RS103955,2018,1972,125,1.000818156,CU,0
RS105223,2018,1974,100,33.03813323,HDPE,0
RS103016,2018,1960,150,3.38017705,CU,0
RS10303,2018,1947,100,31.3010913,HDPE,0
RS105139,2018,1983,80,115.01229070000001,GI,0
RS106161,2018,1974,100,4.330704197,HDPE,0
RS10414,2018,1963,150,6.929906225,CU,0
RS10173,2018,1953,80,2.245082006,CU,0
RS109178,2018,1977,125,2.259879316,HDPE,0
RS105244,2018,1993,300,130.5987578,GI,0
RS106412,2018,1985,250,4.379337615,GI,0
RS106673,2018,1966,80,5.704232649,CU,0
RS103984,2018,1963,100,2.164271274,CU,0
RS105193,2018,1978,100,10.75360476,HDPE,0
RS10510,2018,1963,80,34.73297821,HDPE,0
RS105198,2018,1974,150,115.60373090000002,HDPE,0
RS10930,2018,1962,80,6.698128662,CU,0
RS103532,2018,1989,150,18.81210178,GI,0
RS106585,2018,1966,225,3.369924128,CU,0
RS104003,2018,1964,80,2.686390872,HDPE,0
RS10720,2018,1953,80,4.93336739,CU,0
RS104213,2018,1975,125,5.560190909,CU,0
RS106061,2018,1956,100,6.305684933999999,CU,0
RS106812,2018,1993,150,6.238181339,GI,0
RS102912,2018,1965,150,2.096307726,CU,0
RS106721,2018,1959,150,7.823793382000001,CU,0
RS10974,2018,1978,150,7.566920337000001,CU,0
RS105252,2018,1988,150,37.87437858,GI,0
RS104140,2018,1962,100,1.562417238,HDPE,0
RS104999,2018,1992,150,4.850457268,GI,0
RS106131,2018,1960,125,2.0707542780000003,HDPE,0
RS109719,2018,1975,100,3.502765328,CU,0
RS10309,2018,1959,125,12.14112582,HDPE,0
RS105364,2018,1997,125,69.20964448,MPVC,0
RS106368,2018,1967,150,122.28033740000001,CU,0
RS109648,2018,1960,100,3.321507865,CU,0
RS106922,2018,1971,150,2.411940356,CU,0
RS105394,2018,1992,100,15.69957948,MPVC,0
RS109088,2018,1973,80,3.152131805,HDPE,0
RS106354,2018,1982,125,315.6405992,GI,0
RS103995,2018,1983,80,1.04742255,GI,0
RS106137,2018,1957,150,72.98670128,HDPE,0
RS10655,2018,1927,100,15.90231852,CU,0
RS10236,2018,1962,80,40.32702832,HDPE,0
RS106076,2018,1977,80,1.35789874,HDPE,0
RS10440,2018,1972,80,2.6752468169999997,CU,0
RS106765,2018,1964,150,6.733603916,HDPE,0
RS104370,2018,1980,250,11.6053695,CU,0
RS103994,2018,1973,150,7.447493552,CU,0
RS10628,2018,1974,150,9.338973297999999,RC,0
RS105360,2018,1990,225,4.669092233,GI,0
RS104266,2018,1990,80,84.84647617,MPVC,0
RS106212,2018,1966,125,173.74485080000005,HDPE,0
RS10033,2018,1956,125,188.6539301,HDPE,0
RS105188,2018,1976,100,6.984752702000001,HDPE,0
RS10742,2018,1957,80,28.746289899999997,HDPE,0
RS104394,2018,1991,80,24.55947404,GI,0
RS102999,2018,1968,100,51.87072004,HDPE,0
RS106337,2018,1989,150,94.45970651,HDPE,0
RS106291,2018,1942,80,6.631089103,CU,0
RS10616,2018,1972,80,8.485202188999999,HDPE,0
RS106863,2018,1973,150,4.929821925,CU,0
RS10881,2018,1977,250,16.07222126,RC,0
RS10601,2018,1967,100,5.307581062,CU,0
RS104352,2018,1986,225,1.305529914,RC,0
RS104111,2018,1964,100,8.378174599,HDPE,0
RS106999,2018,1976,125,14.98702316,GI,0
RS105405,2018,1998,100,12.82414675,MPVC,0
RS103439,2018,1969,100,3.164636018,CU,0
RS10403,2018,1960,125,9.340472788,CU,0
RS109086,2018,1968,100,2.3702432730000003,HDPE,0
RS109144,2018,1979,150,4.441766867,HDPE,0
RS10604,2018,1973,80,2.9592130780000003,CU,0
RS10595,2018,1974,100,72.66033419,HDPE,0
RS10377,2018,1975,80,8.83853075,CU,0
RS103488,2018,1923,80,6.862723083,CU,0
RS104270,2018,1995,80,5.02628473,MPVC,0
RS104029,2018,1967,125,0.7334517620000001,CU,0
RS105439,2018,1993,125,2.7272978410000004,MPVC,0
RS106826,2018,1993,225,13.82881932,GI,0
RS106474,2018,1987,80,3.1643045560000003,GI,0
RS10268,2018,1949,225,9.763238465,CU,0
RS10830,2018,1991,100,11.65945638,GI,0
RS104137,2018,1966,80,3.73973821,HDPE,0
