Part ID,Failure_Year
RS128385,2005
RS179842,2006
RS10858,2005
RS213087,2010
RS246550,2005
RS246550,2006
RS26151,2002
RS118557,2009
RS56690,2010
RS130599,2010
RS175843,2001
RS1496,2000
RS34517,2007
RS177963,2001
RS36103,2003
RS115784,2008
RS123521,2005
RS152658,2000
RS125811,2000
RS40525,2000
RS8610,2001
RS136338,2001
RS200957,2001
RS69716,2000
RS43809,2002
RS75322,2001
RS27907,2004
RS224441,2004
RS16798,2001
RS58588,2003
RS216784,2003
RS163604,2001
RS206338,2004
RS8622,2002
RS188021,2003
RS158323,2004
RS198789,2004
RS182791,2005
RS149171,2004
RS74247,2004
RS20557,2011
RS200355,2007
RS139358,2009
RS13150,2004
RS174410,2006
RS168839,2004
RS168770,2000
RS124015,2004
RS191602,2005
RS38487,2012
RS136178,2005
RS33448,2007
RS34505,2007
RS197231,2003
RS63376,2008
RS39351,2007
RS117475,2006
RS246899,2008
RS30541,2004
RS82448,2006
RS145672,2006
RS117923,2011
RS30469,2004
RS176357,2005
RS76533,2006
RS2253,2003
RS161911,2003
RS189567,2004
RS25645,2005
RS198846,2009
RS136761,2010
RS190417,2007
RS186356,2009
RS58210,2005
RS117919,2006
RS32563,2008
RS76244,2009
RS208222,2009
RS160892,2004
RS10041,2008
RS133230,2009
RS192794,2004
RS37082,2005
RS186861,2009
RS21431,2010
RS19103,2006
RS195605,2003
RS184037,2005
RS130281,2007
RS130281,2006
RS142036,2006
RS93320,2007
RS46884,2011
RS46898,2008
RS43364,2005
RS21313,2008
RS159855,2004
RS62671,2004
RS208062,2008
RS4505,2005
RS16795,2010
RS209324,2008
RS50956,2003
RS47460,2003
RS135926,2005
RS75361,2004
RS208971,2004
RS241052,2006
RS19227,2005
RS21525,2009
RS8416,2007
RS199040,2002
RS93873,2006
RS204283,2003
RS117749,2003
RS179504,2002
RS117319,2004
RS15092,2001
RS184235,2006
RS188018,2005
RS193678,2005
RS60791,2005
RS41315,2004
RS198716,2008
RS154100,2005
RS12432,2004
RS54395,2005
RS172403,2003
RS44664,2010
TS60037,2008
RS176708,2003
RS70192,2009
RS43494,2005
RS144260,2009
RS160538,2007
RS169293,2007
RS197242,2009
RS40552,2006
RS40677,2004
RS59946,2008
RS40649,2007
RS35507,2004
RS227980,2001
RS116707,2011
RS113798,2012
RS148879,2002
TS59090,2006
RS113916,2012
RS205929,2003
RS54303,2010
RS166188,2001
RS168844,2007
RS92651,2006
RS93221,2010
RS166078,2006
RS47493,2009
RS42240,2004
RS36434,2006
TS59701,2009
RS180911,2000
RS47010,2008
RS125957,2009
RS176747,2012
RS144044,2009
RS176747,2003
RS176747,2011
RS176747,2007
RS176742,2010
RS176747,2009
RS37988,2010
RS93425,2002
RS198482,2006
RS172139,2004
RS125642,2009
RS46104,2009
RS46103,2004
RS196879,2002
RS47416,2003
RS211561,2002
RS191065,2009
RS241476,2007
RS40552,2006
RS75279,2007
RS169455,2004
RS94269,2006
RS138912,2003
RS165276,2008
RS109645,2002
RS25652,2007
RS198832,2004
RS192766,2002
RS92320,2004
RS161477,2009
RS201673,2003
RS131926,2004
RS3881,2004
RS197839,2002
RS51056,2009
RS57009,2010
RS134078,2004
RS38159,2007
RS95801,2008
RS57671,2005
RS185316,2009
RS94573,2004
RS30071,2007
RS171199,2010
RS171226,2003
RS241314,2008
RS69534,2004
RS69534,2000
RS154360,2007
RS177963,2007
RS178428,2003
RS166859,2008
RS166859,2004
RS166859,2004
RS11003,2009
RS203306,2010
RS232302,2005
RS204964,2008
RS83005,2005
RS18907,2008
RS148483,2010
RS14938,2009
RS172654,2007
RS35126,2007
RS56149,2001
RS50673,2007
RS106608,2005
RS106608,2002
RS25475,2007
RS195546,2012
RS15524,2010
RS206024,2004
RS44173,2011
RS201588,2003
RS41205,2011
RS10136,2010
RS9651,2006
RS83040,2008
RS36366,2006
RS51719,2004
RS171775,2008
RS2301,2008
RS61012,2005
RS171571,2006
RS188332,2011
RS93296,2005
RS93434,2002
RS188100,2006
RS138991,2005
RS2515,2005
RS8165,2009
RS132801,2005
RS14997,2010
RS163604,2004
RS113815,2004
RS155049,2005
RS36525,2005
RS208983,2006
RS204355,2002
RS24519,2003
RS165456,2003
RS49384,2005
RS36148,2010
RS122946,2005
RS122946,2002
RS175669,2004
RS45682,2004
RS55923,2011
RS208385,2009
RS161408,2009
RS139216,2007
RS75557,2008
RS119442,2002
RS44092,2008
RS112017,2005
RS183114,2006
RS56848,2008
RS240720,2006
RS240720,2012
RS97243,2006
RS61469,2006
RS194160,2000
RS203233,2005
RS43268,2007
RS74744,2004
RS43620,2007
RS169824,2007
RS169824,2005
RS88112,2011
RS8369,2004
RS47937,2001
RS165707,2009
RS160372,2006
RS41989,2009
RS202740,2005
RS119032,2002
RS154025,2007
RS60538,2008
RS57777,2009
RS164947,2006
RS193904,2003
RS179920,2010
RS179920,2006
RS142542,2003
RS56244,2007
RS23511,2005
RS34619,2005
RS84229,2005
RS84229,2006
RS154380,2002
RS42390,2005
RS23118,2010
RS48618,2004
RS132858,2007
RS36484,2008
RS203850,2008
RS13306,2007
RS114613,2004
RS55830,2008
RS163472,2004
RS189204,2003
RS189204,2001
RS35389,2002
RS121238,2007
RS54679,2003
RS99104,2002
RS128955,2011
RS122228,2008
RS133860,2003
RS133859,2005
RS115946,2006
RS116924,2008
RS181505,2004
RS186458,2004
RS30425,2002
RS190374,2008
RS13139,2010
RS92448,2005
RS50561,2006
RS49483,2009
RS11799,2009
RS158322,2009
RS82036,2003
RS188693,2008
RS132645,2003
RS47418,2005
RS205407,2011
RS201561,2008
RS253903,2012
RS103458,2011
RS35294,2007
RS145554,2003
RS47045,2001
RS125811,2010
RS125687,2008
RS10402,2009
RS40707,2006
RS104061,2003
RS63054,2001
RS138352,2009
RS73135,2003
RS14830,2006
RS158367,2010
RS186376,2011
RS123558,2008
RS136184,2004
RS47598,2002
RS94952,2004
RS42134,2006
RS111984,2008
RS183104,2001
RS49463,2006
RS209342,2002
RS153833,2009
RS23147,2009
RS23147,2010
RS174613,2005
RS203008,2004
RS184481,2002
RS32623,2002
RS188040,2010
RS8365,2003
RS92573,2004
RS132745,2004
RS139453,2003
RS203813,2009
RS126358,2005
RS33090,2007
RS23161,2006
RS106567,2007
RS194129,2006
RS43691,2011
RS57651,2005
RS8937,2007
RS200338,2010
RS177421,2008
RS6921,2003
RS54419,2005
RS154941,2004
RS233940,2011
RS228171,2006
RS228171,2006
RS56075,2004
RS43667,2007
RS25385,2001
RS176996,2009
RS76027,2009
RS3827,2004
RS8416,2002
RS61096,2000
RS84078,2008
RS190189,2012
RS81519,2002
RS43745,2006
RS206506,2005
RS54626,2008
RS36615,2001
RS6143,2010
RS61065,2006
RS26881,2009
RS186093,2010
RS25435,2003
RS11042,2001
RS188083,2004
RS173880,2002
RS176839,2011
RS106962,2009
RS159633,2009
RS126037,2004
RS50448,2005
RS29642,2008
RS209481,2006
RS157810,2008
RS113761,2006
RS82306,2007
RS235383,2006
RS91145,2010
RS4125,2007
RS117578,2009
RS22743,2011
RS22879,2001
RS120998,2011
RS84778,2002
RS27369,2007
RS8751,2008
RS65341,2011
RS44703,2003
RS21691,2008
RS106958,2003
RS249602,2011
RS29352,2006
RS75506,2009
RS114124,2008
RS20756,2009
RS125889,2004
RS25636,2009
RS98997,2004
RS117863,2004
RS13487,2006
RS205062,2007
RS33178,2004
RS133138,2007
RS125527,2003
RS46316,2005
RS35048,2006
RS10999,2009
RS16253,2003
RS16253,2002
RS12973,2004
RS21669,2004
RS10612,2005
RS202009,2006
RS61806,2001
RS173811,2004
RS9082,2004
RS181525,2005
RS18455,2002
RS130731,2009
TS10552,2004
TS10522,2008
RS160459,2008
RS1540,2005
RS123624,2005
RS123624,2008
RS161564,2001
RS10646,2008
RS23428,2002
RS69398,2009
RS11893,2010
RS158194,2009
RS94444,2004
RS94444,2005
RS34894,2002
RS131038,2004
RS58214,2007
RS33182,2007
RS41745,2008
RS40258,2011
RS62133,2008
RS12363,2005
RS32361,2006
RS159329,2002
RS219028,2006
RS165285,2006
RS200102,2002
RS55261,2003
RS177128,2008
RS255402,2008
RS144227,2011
RS135154,2009
RS254272,2009
RS131630,2002
RS211022,2008
RS30543,2001
RS4329,2003
RS44421,2006
RS11765,2006
RS163149,2009
RS188462,2001
RS184159,2007
RS167944,2008
RS159363,2004
RS8859,2008
RS152615,2007
RS5888,2006
RS26454,2007
RS59457,2005
RS59448,2005
RS59448,2004
RS172359,2004
RS93886,2003
RS16227,2007
RS64686,2008
RS64686,2008
RS170409,2007
RS19082,2009
RS161735,2001
RS193792,2007
RS39842,2008
RS133422,2007
RS139625,2006
RS57032,2007
RS57032,2010
RS44256,2007
RS123020,2009
RS114463,2004
RS159686,2004
RS200203,2004
RS95754,2006
RS126007,2003
RS70767,2006
RS69438,2002
RS160289,2003
RS65786,2009
RS153864,2004
RS161890,2006
RS161890,2008
RS51755,2001
RS155746,2002
RS125738,2009
RS177396,2005
RS10138,2005
RS95994,2011
RS29034,2003
RS46724,2010
RS155888,2010
RS26889,2001
RS15217,2007
RS21312,2006
RS109645,2009
RS95470,2002
RS8987,2004
RS34310,2006
RS123787,2001
RS27027,2002
RS168748,2009
RS13013,2004
RS198858,2003
RS170621,2005
RS5491,2003
RS112919,2009
RS112919,2006
RS51835,2007
RS50193,2003
RS51835,2004
RS51835,2012
RS184195,2008
RS200465,2003
RS22281,2002
RS52151,2005
RS102960,2004
RS51064,2005
RS193805,2007
RS8610,2005
RS63739,2008
RS10239,2003
RS4402,2010
RS12813,2006
RS33466,2007
RS32354,2004
RS126223,2003
RS14488,2009
RS20461,2003
RS186707,2009
RS145565,2006
RS58362,2002
RS92502,2010
RS116135,2005
RS23800,2003
RS162078,2005
RS140240,2007
RS183433,2007
RS141284,2004
RS169730,2009
RS19708,2008
RS19708,2008
RS158091,2008
RS29118,2008
RS25484,2008
RS93232,2009
RS231665,2009
RS40524,2007
RS8607,2007
RS253258,2011
RS5955,2005
RS55166,2007
RS70903,2009
RS36883,2009
RS41587,2002
RS143513,2007
RS13833,2002
RS29691,2008
RS12875,2008
RS246422,2008
RS25556,2011
RS15762,2005
RS28031,2004
RS236737,2009
RS94898,2006
RS40594,2007
RS227846,2007
RS29654,2008
RS128360,2009
RS213135,2003
RS203104,2005
RS213095,2003
RS213087,2007
RS246550,2008
RS10537,2010
RS49432,2011
RS231170,2001
RS232067,2009
RS36376,2008
RS153686,2003
RS130226,2003
RS201373,2009
RS23283,2004
RS191414,2003
RS191414,2003
RS158557,2005
RS134076,2009
RS155925,2011
RS239004,2008
RS238665,2006
RS138271,2004
RS169918,2002
RS199025,2004
RS22765,2002
RS144211,2003
RS8610,2003
RS161721,2001
RS213061,2004
RS94212,2002
RS61378,2002
RS98879,2001
RS131130,2002
RS76230,2002
RS93883,2001
RS136809,2001
RS192728,2003
RS8622,2002
RS10183,2001
RS8105,2003
RS136784,2002
RS158605,2005
RS82266,2011
RS36366,2006
RS228077,2003
RS197890,2006
TS59437,2004
RS43777,2010
RS157890,2003
RS146160,2004
RS249554,2007
RS26051,2007
RS137787,2005
RS58853,2003
RS175315,2010
RS77169,2006
RS173700,2009
RS168727,2011
RS198642,2006
RS169911,2009
RS170342,2009
RS190376,2007
RS134908,2009
RS134908,2006
RS176224,2008
RS176223,2006
RS104282,2011
RS31751,2007
RS83012,2006
RS199978,2007
RS51359,2002
RS25645,2006
RS190127,2006
RS35188,2004
RS42739,2004
RS113653,2004
RS41092,2008
RS14838,2002
RS231659,2005
RS158308,2002
RS192236,2010
RS140824,2005
RS138270,2007
RS122227,2007
RS16628,2008
RS133230,2003
RS38301,2005
RS4085,2003
RS36102,2005
RS36102,2004
RS36103,2008
RS23118,2005
RS186484,2008
RS149595,2000
RS5693,2001
RS37956,2010
RS114417,2005
RS46985,2010
RS43364,2008
RS159855,2008
RS24537,2006
RS4487,2004
RS3630,2005
RS16641,2007
RS16796,2007
RS16640,2005
RS19984,2002
RS24403,2010
RS161592,2005
RS190337,2009
RS130326,2006
TS6910,2011
RS183241,2005
RS192281,2011
RS165358,2008
TS2253,2006
RS165282,2002
RS50098,2003
RS204755,2005
RS49526,2004
RS67847,2008
RS143862,2010
RS18387,2012
RS119767,2005
RS200878,2011
RS211080,2006
RS188018,2008
RS188018,2005
RS118901,2008
RS33135,2008
RS172511,2008
RS37221,2008
RS177151,2011
RS114642,2007
RS7185,2001
RS10862,2009
RS10862,2002
RS23048,2003
RS185316,2008
RS43494,2003
RS144260,2004
RS197177,2011
RS11452,2007
RS40100,2005
RS72153,2004
RS18925,2004
RS219447,2002
RS167679,2004
RS131044,2008
RS43510,2002
RS106311,2004
TS57480,2006
RS114310,2009
RS20485,2003
RS113816,2002
RS23112,2010
RS87826,2005
RS15673,2005
RS113916,2003
RS43831,2008
RS115734,2008
RS57034,2001
RS9878,2006
RS46870,2003
RS144044,2003
RS176747,2005
RS133693,2004
RS198482,2005
RS43489,2006
RS195855,2002
RS40554,2006
RS19604,2006
RS46725,2003
RS158246,2005
RS118424,2007
RS165276,2012
RS8925,2008
RS198832,2002
RS201673,2004
RS199141,2010
RS44643,2006
RS113821,2004
RS56378,2006
RS3654,2008
RS16584,2003
RS33466,2003
RS49280,2004
RS57009,2012
RS27164,2011
RS138853,2007
RS118144,2003
RS139443,2005
TS5165,2008
RS33165,2007
RS163912,2005
RS136477,2005
RS70816,2002
RS29578,2005
RS154360,2001
RS8606,2001
TS62511,2007
RS23280,2003
RS166859,2009
RS166859,2006
RS166876,2011
RS237099,2008
RS237099,2008
RS49432,2007
RS201555,2010
RS162921,2011
RS191250,2006
RS169755,2006
RS28606,2006
RS18668,2005
RS56149,2005
RS201895,2009
RS106608,2007
RS106608,2007
RS147321,2007
RS142627,2007
RS137828,2002
RS35194,2004
RS31717,2005
RS173683,2007
RS205736,2009
RS10136,2011
RS66408,2007
RS166332,2007
RS171771,2004
RS171775,2010
RS72724,2003
RS199807,2012
RS4227,2008
RS163120,2005
RS47228,2002
RS21087,2003
RS41958,2007
RS106972,2002
RS20239,2011
RS12745,2003
RS67584,2003
RS36601,2006
RS31730,2004
RS29199,2003
RS76857,2006
RS41091,2009
RS191512,2001
RS145689,2004
RS196073,2003
RS125126,2006
RS193767,2006
RS193741,2003
RS123604,2009
RS59558,2001
RS204048,2004
RS71549,2011
RS185708,2003
RS167220,2010
RS203377,2006
RS55919,2009
RS139229,2007
RS157681,2006
RS175350,2006
RS244491,2010
RS172041,2007
RS194928,2009
RS51826,2003
RS133158,2010
RS180624,2007
RS83002,2010
RS178647,2009
RS18464,2000
RS72362,2003
RS218632,2010
RS58233,2005
RS64028,2008
RS4835,2009
RS39238,2008
RS191942,2004
RS51853,2008
RS240720,2010
RS202052,2005
RS97243,2005
RS165692,2006
RS43971,2012
RS180480,2002
RS43620,2002
RS132165,2004
RS211907,2009
RS88112,2002
RS8370,2002
RS47937,2001
RS140163,2004
RS195906,2007
RS149266,2009
RS205811,2009
RS136817,2006
RS136817,2006
RS119032,2002
RS194978,2008
RS33391,2003
RS32373,2005
RS179920,2005
RS41125,2008
RS6061,2007
RS9972,2008
RS40578,2005
RS208742,2005
RS34492,2009
RS55830,2009
RS195710,2008
RS36006,2011
RS47277,2005
RS175481,2006
RS43337,2006
RS35389,2004
RS35389,2006
RS116704,2010
RS54679,2003
RS35582,2004
RS189228,2004
RS165263,2011
RS5316,2006
RS48108,2006
RS58418,2005
RS58418,2005
RS115946,2002
RS115946,2007
RS57121,2003
RS28722,2005
RS169906,2003
RS54651,2007
RS180073,2008
RS30424,2002
RS188820,2011
RS189569,2005
RS139081,2007
RS169515,2005
RS52303,2004
RS138384,2009
RS93788,2007
RS158322,2010
RS201619,2011
RS141067,2007
RS157832,2002
RS181554,2008
RS165996,2006
RS90034,2006
RS90044,2004
RS125687,2010
RS118138,2007
RS118138,2008
RS5786,2004
RS76133,2005
RS76180,2001
RS4347,2011
RS4347,2008
RS128869,2009
RS47598,2003
RS42134,2005
RS75300,2004
RS183104,2010
RS267004,2003
RS198217,2008
RS12789,2001
RS46685,2004
RS11060,2012
RS49218,2007
RS206098,2003
RS181398,2002
RS188040,2004
RS188040,2012
RS195937,2002
RS29253,2005
RS47970,2010
RS5478,2002
RS125239,2002
RS132745,2005
RS132745,2003
RS121858,2011
RS139453,2003
RS129247,2008
RS211848,2007
RS39983,2005
RS106567,2007
RS163814,2008
RS81587,2008
RS137738,2004
RS193598,2011
RS57651,2010
RS131524,2007
RS93878,2008
RS186544,2003
RS29378,2001
RS74243,2003
RS117353,2002
RS14147,2009
RS5702,2009
RS54419,2011
RS54419,2004
RS228171,2005
RS56075,2011
RS169665,2005
RS128655,2006
RS204686,2003
RS8416,2006
RS133413,2008
RS1547,2009
RS160528,2012
RS119244,2006
RS209513,2007
RS43745,2001
RS26486,2005
RS39248,2005
RS178725,2000
RS119045,2008
RS206506,2008
RS206506,2005
RS54626,2000
RS36615,2010
RS30157,2004
RS186093,2004
RS189878,2008
RS20099,2003
RS197170,2010
RS51527,2003
RS76790,2005
RS211051,2000
RS76053,2006
RS14006,2003
RS16421,2010
RS42687,2000
RS195635,2011
RS50448,2008
RS148870,2011
RS26600,2006
RS133592,2007
RS128515,2009
RS176429,2003
RS11473,2003
RS147380,2002
RS176682,2005
RS176682,2003
RS13090,2004
RS10978,2005
RS117578,2008
RS109094,2008
RS109094,2003
RS8754,2006
RS8754,2008
RS172511,2004
RS21691,2004
RS182213,2009
RS10946,2006
RS40410,2007
RS179362,2007
RS75506,2010
RS41443,2010
RS46754,2004
RS10862,2002
RS10862,2007
RS34968,2006
RS178707,2008
RS19217,2007
RS19217,2006
RS19091,2008
RS133373,2005
RS56735,2002
RS132936,2005
RS30123,2001
RS5970,2006
RS205126,2003
RS171240,2002
RS33178,2009
RS10332,2005
RS144050,2007
RS115491,2004
RS204960,2011
RS176473,2007
RS74249,2002
RS182338,2001
RS221772,2007
RS43567,2006
RS51430,2008
RS49010,2003
RS161862,2006
RS62028,2005
RS18456,2003
RS35403,2004
RS66130,2009
TS10520,2007
TS10522,2005
TS10532,2007
TS10552,2007
TS10532,2004
RS84081,2003
RS24593,2002
RS161564,2008
RS188664,2005
RS59709,2004
RS159460,2008
RS94444,2005
RS202792,2004
RS33182,2010
RS33182,2012
RS165225,2011
RS72234,2004
RS13970,2006
RS173773,2001
RS113916,2012
RS113916,2010
RS179113,2004
RS22944,2006
RS22944,2008
RS22944,2007
RS209441,2007
RS41420,2009
RS242908,2007
RS166093,2005
RS216784,2004
RS216784,2003
RS115764,2006
RS204766,2009
RS204766,2008
RS51242,2010
RS8747,2001
RS18370,2012
RS36555,2000
RS8640,2012
RS4329,2004
RS44421,2006
RS74210,2006
RS179758,2009
RS135334,2010
RS40145,2009
RS37615,2005
RS84726,2004
RS109691,2002
RS134994,2006
RS50220,2001
RS202016,2001
RS75377,2009
RS161659,2009
RS45080,2006
RS45080,2009
RS24637,2008
RS109632,2008
RS163731,2006
RS58323,2009
RS94712,2004
RS175295,2004
RS132686,2001
RS191145,2006
RS153655,2008
RS115894,2004
RS44531,2005
RS5888,2003
RS168645,2003
RS87953,2002
RS16227,2004
RS64686,2005
RS106791,2008
RS4090,2007
RS29814,2001
RS195355,2003
RS131207,2012
RS42902,2000
RS61379,2002
RS57032,2009
RS21779,2006
RS218817,2008
RS26559,2007
RS206955,2006
RS156052,2008
RS10817,2009
RS28518,2005
RS95754,2007
RS113839,2003
RS20568,2005
RS176795,2000
RS153864,2003
RS17830,2004
RS112875,2008
RS112875,2008
RS112875,2010
RS51756,2002
RS61629,2008
RS143593,2007
RS125737,2007
RS40550,2008
RS40550,2006
RS34765,2007
RS171096,2012
RS5683,2003
RS5683,2001
RS182899,2005
RS182500,2002
RS192908,2001
RS8738,2005
RS8738,2005
RS161587,2008
RS163788,2002
RS12653,2004
RS109645,2006
RS8987,2006
RS11816,2002
RS48815,2004
RS198858,2007
RS92315,2001
RS118918,2009
RS56791,2006
RS56791,2007
RS50295,2002
RS165061,2001
RS15627,2006
RS209269,2004
RS61773,2009
RS185196,2009
RS77269,2002
RS11478,2001
RS170993,2004
RS51411,2005
RS191675,2012
RS21655,2010
RS153925,2007
RS142796,2000
RS43302,2003
RS58362,2007
RS106715,2009
RS143601,2008
RS14744,2006
RS38779,2006
RS38779,2003
RS56673,2008
RS169730,2001
RS12000,2009
RS58503,2012
RS112931,2001
RS13994,2012
RS47405,2008
RS173528,2010
RS64479,2009
RS113457,2001
RS208369,2007
RS116200,2007
RS171057,2009
RS23753,2004
RS23283,2003
RS36971,2004
RS40525,2008
RS118805,2006
RS10452,2002
RS188686,2002
RS5948,2005
RS123788,2008
RS123795,2002
RS61756,2007
RS61756,2005
RS61756,2005
RS183525,2008
RS53349,2008
RS37069,2004
RS157629,2010
RS160013,2005
RS89676,2007
RS141064,2002
RS186314,2008
RS163578,2003
RS16001,2011
RS27957,2007
RS146037,2011
RS113851,2001
RS28669,2000
RS128182,2010
RS96008,2005
RS10856,2007
RS213247,2009
RS147561,2007
RS13013,2005
RS2381,2010
RS53520,2002
RS192765,2003
RS159878,2004
RS115795,2002
RS179553,2001
RS75322,2000
RS30825,2002
RS28939,2003
RS7009,2003
RS174410,2003
RS61732,2003
RS10569,2003
RS123480,2004
RS41580,2001
RS147599,2004
RS49244,2004
RS52341,2003
RS94566,2001
RS76218,2003
RS30928,2002
RS5888,2002
RS166084,2004
RS24471,2004
RS180078,2004
RS44230,2004
RS36648,2003
RS13150,2005
RS120996,2005
RS22337,2008
RS13088,2008
RS185190,2004
RS84131,2005
RS162158,2007
RS158342,2008
RS181427,2005
RS119292,2003
RS92750,2008
RS252282,2008
RS173688,2006
RS168727,2000
RS181551,2008
RS181419,2004
RS106712,2002
RS93793,2010
RS176357,2005
RS104282,2006
RS81923,2001
RS35120,2011
RS25955,2009
RS137787,2004
RS94738,2002
RS6938,2009
RS194177,2010
RS73094,2005
RS178892,2004
RS113933,2004
RS178892,2008
RS176219,2007
RS35188,2003
RS160652,2007
RS41092,2003
RS158308,2002
RS196006,2011
RS32563,2010
RS49129,2003
RS125707,2007
RS26228,2009
RS191554,2003
RS126073,2009
RS44129,2002
RS133352,2008
RS36880,2008
RS111643,2011
RS23119,2004
RS19772,2005
RS24421,2008
RS61610,2008
RS119764,2008
RS43725,2008
RS28662,2006
RS176306,2006
RS206111,2006
RS202490,2006
RS187950,2008
RS187950,2006
RS165701,2005
RS95307,2002
RS41374,2005
RS19515,2008
RS16640,2004
RS16796,2008
RS52059,2007
RS93884,2007
RS84772,2003
RS84772,2004
RS147749,2003
RS150020,2009
RS133147,2006
RS194920,2005
RS16663,2010
RS51585,2010
RS66093,2007
RS142949,2008
RS158127,2005
RS205674,2003
RS139368,2007
RS128655,2002
RS2430,2010
RS93873,2003
RS8696,2009
RS184240,2008
RS185824,2010
RS199906,2005
RS198716,2006
RS196586,2006
RS44664,2007
RS5795,2007
RS26246,2007
RS189530,2009
RS43494,2005
RS43494,2005
RS197374,2003
RS190398,2009
RS177883,2004
RS56424,2006
RS21163,2009
TS81489,2005
RS46121,2005
RS66145,2002
RS106311,2005
RS160617,2007
RS160647,2009
RS22915,2006
RS113798,2010
RS15673,2007
RS54461,2002
RS54303,2010
RS58809,2009
RS84203,2003
RS117852,2000
RS9878,2000
RS92454,2005
RS29007,2007
RS25878,2007
RS30827,2004
RS66261,2007
RS176747,2009
RS176747,2011
RS57003,2006
RS75328,2005
RS158198,2001
TS59372,2009
TS59372,2011
RS125670,2007
RS166082,2003
RS46103,2003
RS47400,2003
RS196964,2003
RS155037,2005
RS40694,2004
RS19604,2007
RS58388,2006
RS136712,2004
RS109645,2005
RS134928,2002
RS112919,2002
RS8703,2005
RS27723,2006
RS76731,2009
RS131926,2006
RS131963,2007
RS132025,2008
RS51412,2008
RS84050,2007
RS180038,2001
RS63874,2009
RS138501,2005
RS39364,2012
RS57669,2004
RS4740,2006
RS118142,2002
RS32997,2010
TS2509,2009
RS136476,2004
RS70816,2003
RS29579,2005
RS29577,2003
RS177963,2009
RS154360,2009
RS162876,2007
RS211146,2008
RS189164,2008
RS219632,2005
RS142975,2005
RS9114,2003
RS154155,2004
RS195771,2004
RS79405,2003
RS172632,2006
RS191214,2004
RS61732,2005
RS4574,2006
RS159693,2004
RS5596,2007
RS109187,2006
RS106608,2011
RS37119,2005
RS73033,2009
RS49362,2001
RS54185,2005
RS202910,2007
RS128651,2003
RS195546,2007
RS31120,2006
RS201589,2005
RS38020,2005
RS36366,2005
RS166500,2001
RS130675,2009
RS51719,2010
RS4231,2003
RS115698,2009
RS123679,2005
RS161579,2004
RS47228,2003
RS110037,2010
RS66385,2010
RS161579,2002
RS163604,2004
RS65949,2008
RS167833,2010
RS50973,2011
RS167406,2006
RS30824,2009
RS26769,2004
RS178980,2006
RS64945,2003
RS40623,2009
RS95393,2004
RS165474,2010
RS75371,2003
RS126373,2001
RS196073,2006
RS189566,2009
RS122946,2004
RS5315,2009
RS75570,2003
RS59558,2002
RS89927,2006
RS161408,2005
RS139229,2012
RS93454,2004
RS175350,2007
RS188997,2003
RS194928,2002
RS183425,2008
RS76653,2009
RS37655,2008
RS161975,2009
RS92266,2005
RS49129,2006
RS133975,2009
RS240720,2009
RS240720,2005
RS18331,2005
RS44791,2004
RS205918,2005
RS74746,2004
RS74746,2001
RS169824,2009
